BusinessId,BusinessName,CategoryId,BusinessDescription,BusinessSlug,Tagline,AboutBrief,Description,Vision,WhyChooseUs,Address1,City,State,Country,Pincode,Landmark
79A6FCC6-01D7-4184-B7BE-B057298B16C3,RICH VENTURE TRADERS,FCA728E4-34E1-4D81-A209-C8E3EFF2E945,"<p><strong>RICH&nbsp;VENTURE&nbsp;TRADERS&nbsp;stands&nbsp;for&nbsp;reliability,&nbsp;safety,&nbsp;and&nbsp;quality&nbsp;solutions.&nbsp;Our&nbsp;commitment&nbsp;to&nbsp;excellence&nbsp;and&nbsp;customer&nbsp;satisfaction&nbsp;makes&nbsp;us&nbsp;a&nbsp;dependable&nbsp;choice&nbsp;for&nbsp;all&nbsp;safety&nbsp;equipment&nbsp;and&nbsp;system&nbsp;requirements.</strong></p>",rich-venture-traders-safety-equipment-devices-systems-barabajar-kolkata,"Reliable Safety Solutions for Protection, Compliance, and Workplace Security","Trusted supplier of PPE, industrial safety devices, and fire safety equipment for industrial, commercial, and institutional sectors.","RICH VENTURE TRADERS is a dependable supplier of safety equipment, devices, and systems. We provide PPE, industrial safety products, and fire safety solutions designed to protect people, property, and workplaces while meeting industry standards for safety, reliability, and performance.",To be a trusted provider of safety solutions for safer workplaces and communities.,Certified Quality Safety Products,"26, RAMLAL MUKHERJEE LANE, HOWARH",KOLKATA,West Bengal,India,711106.0,Barabajar 
Compliance with Safety Standards,,,,,,,,,,,,,,,
Wide Range of Safety Solutions,,,,,,,,,,,,,,,
Reliable Protection Systems,1,,,,,,,,,,,,,,
DB9925EE-1499-4A84-A009-B07ED0420805,MEGHDOOT MARBLES,DF1E923B-44B1-46C6-83CC-67FB8212BFF4,"<p><strong>MEGHDOOT MARBLES is a trusted name in Stone Tiles &amp; Floorings, specializing in high-quality Stone Tiles that combine natural beauty with durability. With years of experience in the stone industry, we offer elegant and long-lasting flooring solutions for residential, commercial, and architectural projects.</strong></p><p><br></p><h4><strong><em>Our Product Range</em></strong></h4><p><strong>We offer a wide range of stone and flooring solutions, including:</strong></p><p>Decorative &amp; Designer Stone</p><p>Indoor &amp; Outdoor Stone Solutions</p><p>Customized Stone Tile Requirements</p><p><br></p><h4><strong><em>Why Choose Us</em></strong></h4><p>✔ Premium quality natural stone</p><p>✔ Wide selection of colors, finishes, and textures</p><p>✔ Durable, weather-resistant, and long-lasting products</p><p><br></p><h4><strong><em>Quality Assurance</em></strong></h4><p><strong>At MEGHDOOT MARBLES, quality is our hallmark. Each stone tile is carefully inspected to ensure:</strong></p><p>Resistance to wear and environmental conditions</p><p>Consistent thickness and quality</p><p><br></p><h4><strong><em>Our Vision</em></strong></h4><p><strong>To be a preferred supplier of stone tile and flooring solutions, delivering products that reflect natural elegance and lasting value.</strong></p><p><br></p><p><strong>MEGHDOOT MARBLES stands for quality, craftsmanship, and trust. Our dedication to excellence and passion for natural stone make us a dependable partner for all stone tile and flooring requirements.</strong></p>",meghdoot-marbles-kolkata,,,,,,"8/1, ULTADANGA MAIN ROAD, ULTADANGA",KOLKATA ,West Bengal,India,700067.0,
076CE489-8AB7-4303-BC17-B12C8BBF9592,GUPTA BROTHERS,F7E0674A-E631-4B24-986B-30C9AD0DE753,"<p>Manufacturer&nbsp;of&nbsp;office&nbsp;furniture,Revolving&nbsp;Chair,&nbsp;Office&nbsp;table,&nbsp;Plastic&nbsp;Chair</p>",,,,,,,"31, BLACKBURN LANE, Kolkata",KOLKATA,West Bengal,India,700012.0,
,,,,,,,,,,,,,,,
pancard copy need to be uploaded,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
by Laxmi,CHDPJ5082P,CMP1776957423182,/Uploads/Company/GUPTA_BROTHERS/c38eb55e-180e-4575-a79b-ed08c3c62a50.jpg,,,,,,,,,,,,
3DD4A60D-C799-4B60-9B91-B12F68707689,ASIAN MILL STORES,53F667AC-6B54-4D1A-B69A-B0684ED2A8B2,"<p><strong>ASIAN MILL STORES is a trusted supplier of Industrial, Transmission, Timing Belts &amp; V Belts, serving a wide range of industrial and manufacturing sectors. With years of industry experience and a commitment to quality and reliability, we provide power transmission solutions that ensure smooth, efficient, and uninterrupted operations.</strong></p><p><br></p><h4><strong><em>Our Product Range</em></strong></h4><p><strong>We offer a comprehensive range of power transmission products, including:</strong></p><p>Industrial Belts</p><p>Transmission Belts</p><p>Timing Belts</p><p>V Belts</p><p><br></p><h4><strong><em>Why Choose Us</em></strong></h4><p>✔ High-quality and durable belt products</p><p>✔ Reliable performance and long service life</p><p>✔ Wide range for various industrial applications</p><p><br></p><h4><strong><em>Quality Assurance</em></strong></h4><p><strong>At ASIAN MILL STORES, quality is our core strength. All belts are sourced from trusted manufacturers and checked to ensure:</strong></p><p>High tensile strength and flexibility</p><p>Resistance to heat, oil, and wear</p><p><br></p><h4><strong><em>Our Vision</em></strong></h4><p><strong>To be a reliable partner in industrial power transmission solutions, supporting efficient and productive industrial operations.</strong></p><p><br></p><p><strong>ASIAN MILL STORES stands for quality, performance, and reliability. Our commitment to excellence and customer satisfaction makes us a dependable choice for all industrial, transmission, timing, and V belt requirements.</strong></p><p><br></p>",asian-mill-stores-gupta-mansion-barabajar-kolkata,,,,,,"71D, N. S. ROAD, N S ROAD",KOLKATA,West Bengal,India,700001.0,Gupta Mansion Barabajar 
3C9AD5AB-0AE8-4DB4-A0A4-B1882B1FFEFC,Advoctix Media,00BF3EF8-DCA1-46B6-BF60-BB06BEBEB88B,"<p><strong>Advoctix&nbsp;Media&nbsp;stands&nbsp;as&nbsp;your&nbsp;trusted&nbsp;partner&nbsp;in&nbsp;real&nbsp;estate&nbsp;and&nbsp;commercial&nbsp;property&nbsp;rental&nbsp;solutions.&nbsp;Whether&nbsp;you&nbsp;are&nbsp;searching&nbsp;for&nbsp;the&nbsp;perfect&nbsp;office&nbsp;space,&nbsp;retail&nbsp;outlet,&nbsp;investment&nbsp;property,&nbsp;or&nbsp;dream&nbsp;home,&nbsp;we&nbsp;are&nbsp;here&nbsp;to&nbsp;guide&nbsp;you&nbsp;every&nbsp;step&nbsp;of&nbsp;the&nbsp;way.</strong></p><p></p><p></p><p></p><p></p>",advoctix-media-real-estate-agents-consultants-hambran-road-ludhiana,Your Trusted Partner for Residential & Commercial Real Estate Solutions,"Professional real estate consultancy specializing in residential, commercial, leasing, investment, and property advisory services.","Advoctix Media is a client-focused real estate consultancy offering residential and commercial property solutions. We assist clients with buying, selling, leasing, renting, and investing in properties, backed by market expertise, verified listings, transparent dealings, and personalized advisory services.",To simplify real estate decisions through trusted guidance and market expertise.,Strong Market Knowledge & Expertise,"KHASRA NO. 20//6/2-7/1-17-25-12/1-13-14, KHATA NO. 18/18, HAMBRAN  ROAD, VILLAGE JAINPUR, Ludhiana",LUDHIANA,Punjab,India,141011.0,HAMBRAN  ROAD
Verified Property Listings,,,,,,,,,,,,,,,
Transparent & Ethical Practices,,,,,,,,,,,,,,,
Wide Network of Owners & Investors,1,,,,,,,,,,,,,,
78D0F5A9-B193-4E46-95F4-B2792056A086,KGN HARDWARE & TOOLS,E4A94369-75BC-43C5-8593-52F4D77771F7,"<p><strong>KGN&nbsp;HARDWARE&nbsp;&amp;&nbsp;TOOLS&nbsp;stands&nbsp;for&nbsp;strength,&nbsp;reliability,&nbsp;and&nbsp;quality&nbsp;hardware&nbsp;solutions.&nbsp;Our&nbsp;commitment&nbsp;to&nbsp;excellence&nbsp;and&nbsp;customer&nbsp;satisfaction&nbsp;makes&nbsp;us&nbsp;a&nbsp;dependable&nbsp;partner&nbsp;for&nbsp;all&nbsp;bolt&nbsp;and&nbsp;fastening&nbsp;requirements.</strong></p>",kgn-hardware-tools-bolts-alloy-metal-and-high-strength-bolts-kolkata,High-Strength Fastening Solutions for Industrial & Construction Applications,"Trusted supplier of alloy bolts, high-strength bolts, metal bolts, and industrial fastening solutions.","KGN HARDWARE & TOOLS is a reliable supplier of alloy, metal, and high-strength bolts for industrial, engineering, infrastructure, and construction applications. We provide durable and precision-engineered fastening solutions designed to deliver superior strength, safety, and long-term performance under demanding conditions.",To be a trusted provider of quality fastening and hardware solutions.,Wide Range of Sizes & Specifications,"94, LENIN SARANI, CHANDNI",Kolkata,West Bengal,India,700013.0,
High-Quality Fastening Products,,,,,,,,,,,,,,,
Competitive Market Pricing,,,,,,,,,,,,,,,
Reliable Supply & Timely Delivery,1,,,,,,,,,,,,,,
7A9846F1-300C-4F13-989B-B3159BD41B16,GRAND GALAXY ENTERPRISE,1CE07F79-319E-4574-B1D9-D28CF77413FB,"<p><strong>GRAND GALAXY ENTERPRISE is a reliable manufacturer and supplier of Brackets, Hitches, Holders &amp; Hardware Fittings, serving industrial, commercial, and infrastructure applications. With a focus on quality engineering and consistent performance, we deliver durable hardware solutions that meet modern industry requirements.</strong></p><p><br></p><h4><strong><em>Our Product Range</em></strong></h4><p><strong>We offer a comprehensive range of hardware and fitting solutions, including:</strong></p><p>Brackets</p><p>Hitches</p><p>Holders</p><p>Hardware Fittings</p><p><br></p><h4><strong><em>Why Choose Us</em></strong></h4><p>✔ High-quality materials and robust construction</p><p>✔ Precision engineering and reliable performance</p><p>✔ Wide range of hardware fittings</p><p><br></p><h4><strong><em>Quality Assurance</em></strong></h4><p><strong>At GRAND GALAXY ENTERPRISE, quality is our foundation. Each product undergoes strict quality checks to ensure:</strong></p><p>Dimensional accuracy</p><p>High load-bearing capacity</p><p><br></p><h4><strong><em>Our Vision</em></strong></h4><p><strong>To be a trusted provider of hardware fittings and industrial components, delivering reliable solutions that support customer success.</strong></p><p><br></p><p><strong>GRAND GALAXY ENTERPRISE stands for strength, precision, and reliability. Our dedication to quality and customer satisfaction makes us a dependable choice for brackets, hitches, holders, and hardware fitting requirements.</strong></p><p><br></p><p><br></p>",grand-galaxy-enterprise-chandney-chowk-market-kolkata,,,,,,"1st floor, 154, LENIN SARANI, Kolkata",KOLKATA,West Bengal,India,700013.0,Chandney Chowk Market
FE531F40-04E4-46CA-A513-B42556EBFE20,AYMAN STEEL FURNITURE,F7E0674A-E631-4B24-986B-30C9AD0DE753,"<p><strong>AYMAN STEEL FURNITURE is a trusted manufacturer and supplier of Office &amp; Commercial Furniture, specializing in high-quality Office Chairs designed for comfort, durability, and modern workspaces. With a strong focus on quality craftsmanship and ergonomic design, we provide furniture solutions that enhance productivity and workplace aesthetics.</strong></p><p><br></p><h4><strong><em>Our Product Range</em></strong></h4><p><strong>We offer a wide range of office and commercial furniture, including:</strong></p><p>Office Chairs</p><p>Steel Office Furniture</p><p>Workstation Seating</p><p><br></p><h4><strong><em>Why Choose Us</em></strong></h4><p>✔ Strong steel construction with superior finish</p><p>✔ Ergonomic and comfortable designs</p><p>✔ Durable and low-maintenance products</p><p><br></p><h4><strong><em>Quality Assurance</em></strong></h4><p><strong>At AYMAN STEEL FURNITURE, quality is our priority. Each product is manufactured and inspected to ensure:</strong></p><p>Smooth finishing and safe usage</p><p>Consistent quality standards</p><p><br></p><h4><strong><em>Our Vision</em></strong></h4><p><strong>To be a preferred provider of office and commercial furniture, delivering reliable, stylish, and functional seating solutions.</strong></p><p><br></p><p><strong>AYMAN STEEL FURNITURE stands for quality, comfort, and durability. Our commitment to excellence and modern design makes us a dependable choice for office chairs and commercial furniture needs.</strong></p>",ayman-steel-furniture-kolkata,,,,,,"5 RABINDRA SARANI, KOLKATA-700001, 5 RABINDRA SARANI, Kolkata",KOLKATA,West Bengal,India,700001.0,
85DC155D-4D50-4E8A-81B0-B47F9B596336,Tirupati Meal Producers Private Ltd.,43F96091-AECE-427D-B941-058D209A8629,"<p><strong>Tirupati Meal Producers Private Ltd. is a trusted name in Cereals &amp; Food Grains, delivering high-quality, nutritious, and safe food products to meet the needs of households, retailers, and industrial buyers. With a commitment to quality and customer satisfaction, we have established ourselves as a reliable supplier in the food industry.</strong></p><p><br></p><h4><strong><em>Our Product Range</em></strong></h4><p><strong>We offer a wide range of food grains and cereals, including:</strong></p><p>Pulses</p><p>Maize &amp; Corn</p><p>Barley &amp; Oats</p><p>Customized Grain Supplies</p><p><br></p><h4><strong><em>Why Choose Us</em></strong></h4><p>✔ High-quality, fresh, and hygienic products</p><p>✔ Wide variety of cereals and food grains</p><p>✔ Sourced from trusted farms and suppliers</p><p><br></p><h4><strong><em>Quality Assurance</em></strong></h4><p><strong>At Tirupati Meal Producers Private Ltd., quality and safety are our top priorities. All products undergo rigorous checks to ensure:</strong></p><p>Proper storage and packaging</p><p>Compliance with food safety norms</p><p><br></p><h4><strong><em>Our Vision</em></strong></h4><p><strong>To be a leading supplier of cereals and food grains, providing safe, nutritious, and high-quality products that cater to households, retailers, and industries.</strong></p><p><br></p><p><strong>Tirupati Meal Producers Private Ltd. stands for trust, quality, and reliability. Our dedication to excellence and customer satisfaction makes us a preferred partner for all cereal and food grain requirements.</strong></p><p><br></p>",tirupati-meal-producers-private-ltd.-kurukshetra,,,,,,"KILA NO-16/17/24/25, Jhinwarheri, VILLAGE JHINWAREHRI, THANESAR, Kurukshetra",KURUKSHETRA,Haryana,India,136131.0,
0F54097B-F61B-4F88-9E09-B635B9D07099,"DOKANIA OVERSEAS PVT. LTD.,",DF1E923B-44B1-46C6-83CC-67FB8212BFF4,"<h2><strong><em>DOKANIA OVERSEAS PVT. LTD.</em></strong></h2><p><strong><em>Verified | Stone Tiles &amp; Floorings | Marble Tiles</em></strong></p><p><br></p><p><strong><em>DOKANIA OVERSEAS PVT. LTD.</em></strong><em> is a verified and trusted name in the field of </em><strong><em>Stone Tiles &amp; Floorings and Marble Tiles</em></strong><em>, offering high-quality natural stone solutions for residential, commercial, and architectural projects.</em></p><p><br></p><h2><strong><em>Our Product Range</em></strong></h2><p><em>We provide a wide selection of natural stone and marble products, including:</em></p><p><br></p><h3><em>🔹 Stone Tiles &amp; Floorings</em></h3><p><em>Natural Stone Floor Tiles</em></p><p><em>Granite Flooring Tiles</em></p><p><br></p><h3><em>🔹 Marble Tiles</em></h3><p><em>Indian Marble Tiles</em></p><p><em>Imported Marble Tiles</em></p><p><br></p><h2><strong><em>Why Choose Us</em></strong></h2><p>✔ <em>Verified &amp; Trusted Company</em></p><p><em> ✔ Premium Quality Natural Stones</em></p><p><em> ✔ Wide Variety of Designs &amp; Finishes</em></p><p><br></p><h2><strong><em>Quality Assurance</em></strong></h2><p><em>At </em><strong><em>DOKANIA OVERSEAS PVT. LTD.</em></strong><em>, quality is our foundation. We ensure:</em></p><p><em>Careful selection of premium stone blocks</em></p><p><em>Advanced cutting and polishing techniques</em></p><p><br></p><p><em>With dedication to craftsmanship and a passion for natural stone elegance, </em><strong><em>DOKANIA OVERSEAS PVT. LTD.</em></strong><em> continues to transform spaces with premium marble and stone flooring solutions that stand the test of time.</em></p><p><br></p><h3><strong><em>“Crafting Elegance in Every Stone.”</em></strong></h3><p><br></p><p><br></p>","dokania-overseas-pvt.-ltd.,-kolkata",,,,,,"3RD, 1B, RAJA SUBODH MULLICK SQUARE, WELINGTON",KOLKATA ,West Bengal,India,700013.0,
